date,rank,stage_url,stage_name,nationality,class,distance,pcs_points,uci_points,vertical meters,profile score,won how
2019-03-18,102.0,race/tirreno-adriatico/2019/stage-6,Tirreno-Adriatico | Stage 6,IT,2.UWT,195.0,0,0.0,2257,44,Sprint of large group
2019-03-17,92.0,race/tirreno-adriatico/2019/stage-5,Tirreno-Adriatico | Stage 5,IT,2.UWT,180.0,0,0.0,2902,239,? km solo
2019-03-16,72.0,race/tirreno-adriatico/2019/stage-4,Tirreno-Adriatico | Stage 4,IT,2.UWT,221.0,0,0.0,3350,179,Sprint of 13 riders
2019-03-15,107.0,race/tirreno-adriatico/2019/stage-3,Tirreno-Adriatico | Stage 3,IT,2.UWT,226.0,0,0.0,2873,67,Sprint of large group
2019-03-14,96.0,race/tirreno-adriatico/2019/stage-2,Tirreno-Adriatico | Stage 2,IT,2.UWT,195.0,0,0.0,2168,85,Sprint of large group
2019-03-13,10.0,race/tirreno-adriatico/2019/stage-1,Tirreno-Adriatico | Stage 1 (TTT),IT,2.UWT,21.5,0,0.0,12,0,Time Trial
2019-03-09,37.0,race/strade-bianche/2019/result,Strade Bianche,IT,1.UWT,184.0,5,5.0,2993,151,Sprint à deux
2019-03-02,128.0,race/uae-tour/2019/stage-7,UAE Tour | Stage 7,AE,2.UWT,145.0,0,0.0,420,0,Sprint of large group
2019-03-01,46.0,race/uae-tour/2019/stage-6,UAE Tour | Stage 6,AE,2.UWT,180.0,0,0.0,1827,179,Sprint of small group
2019-02-28,113.0,race/uae-tour/2019/stage-5,UAE Tour | Stage 5,AE,2.UWT,181.0,0,0.0,1223,25,Sprint of large group
2019-02-27,58.0,race/uae-tour/2019/stage-4,UAE Tour | Stage 4,AE,2.UWT,197.0,0,0.0,1438,51,Sprint of 37 riders
2019-02-26,128.0,race/uae-tour/2019/stage-3,UAE Tour | Stage 3,AE,2.UWT,179.0,0,0.0,1436,148,Sprint of small group
2019-02-25,131.0,race/uae-tour/2019/stage-2,UAE Tour | Stage 2,AE,2.UWT,184.0,0,0.0,255,0,Sprint of large group
2019-02-24,3.0,race/uae-tour/2019/stage-1,UAE Tour | Stage 1 (TTT),AE,2.UWT,16.0,12,0.9,19,0,Time Trial
2020-10-25,10.0,race/giro-d-italia/2020/stage-21,Giro d'Italia | Stage 21 (ITT),IT,2.UWT,15.7,6,0.0,3,0,Time Trial
2020-10-24,28.0,race/giro-d-italia/2020/stage-20,Giro d'Italia | Stage 20,IT,2.UWT,190.0,0,0.0,3716,262,Sprint à deux
2020-10-23,19.0,race/giro-d-italia/2020/stage-19,Giro d'Italia | Stage 19,IT,2.UWT,124.0,0,0.0,406,11,23 km solo
2020-10-22,74.0,race/giro-d-italia/2020/stage-18,Giro d'Italia | Stage 18,IT,2.UWT,207.0,0,0.0,5848,400,Sprint à deux
2020-10-21,110.0,race/giro-d-italia/2020/stage-17,Giro d'Italia | Stage 17,IT,2.UWT,203.0,0,0.0,5650,316,8 km solo
2020-10-20,1.0,race/giro-d-italia/2020/stage-16,Giro d'Italia | Stage 16,IT,2.UWT,229.0,80,100.0,4056,238,0.6 km solo
2020-10-18,33.0,race/giro-d-italia/2020/stage-15,Giro d'Italia | Stage 15,IT,2.UWT,185.0,0,0.0,4515,347,0.2 km solo
2020-10-17,10.0,race/giro-d-italia/2020/stage-14,Giro d'Italia | Stage 14 (ITT),IT,2.UWT,34.1,6,0.0,716,63,Time Trial
2020-10-16,105.0,race/giro-d-italia/2020/stage-13,Giro d'Italia | Stage 13,IT,2.UWT,192.0,0,0.0,827,86,Sprint of large group
2020-10-15,64.0,race/giro-d-italia/2020/stage-12,Giro d'Italia | Stage 12,IT,2.UWT,204.0,0,0.0,3815,164,25 km solo
2020-10-14,134.0,race/giro-d-italia/2020/stage-11,Giro d'Italia | Stage 11,IT,2.UWT,182.0,0,0.0,1197,50,Sprint of large group
2020-10-13,111.0,race/giro-d-italia/2020/stage-10,Giro d'Italia | Stage 10,IT,2.UWT,177.0,0,0.0,2057,134,12 km solo
2020-10-11,80.0,race/giro-d-italia/2020/stage-9,Giro d'Italia | Stage 9,IT,2.UWT,208.0,0,0.0,4544,222,0.1 km solo
2020-10-10,147.0,race/giro-d-italia/2020/stage-8,Giro d'Italia | Stage 8,IT,2.UWT,200.0,0,0.0,2197,116,18 km solo
2020-10-09,131.0,race/giro-d-italia/2020/stage-7,Giro d'Italia | Stage 7,IT,2.UWT,143.0,0,0.0,450,5,Sprint of large group
2020-10-08,54.0,race/giro-d-italia/2020/stage-6,Giro d'Italia | Stage 6,IT,2.UWT,188.0,0,0.0,2821,107,Sprint of large group
2020-10-07,50.0,race/giro-d-italia/2020/stage-5,Giro d'Italia | Stage 5,IT,2.UWT,225.0,0,0.0,Filler,Filler,Filler
2020-10-06,92.0,race/giro-d-italia/2020/stage-4,Giro d'Italia | Stage 4,IT,2.UWT,140.0,0,0.0,1791,45,Sprint of large group
2020-10-05,93.0,race/giro-d-italia/2020/stage-3,Giro d'Italia | Stage 3,IT,2.UWT,150.0,0,0.0,3516,293,14 km solo
2020-10-04,23.0,race/giro-d-italia/2020/stage-2,Giro d'Italia | Stage 2,IT,2.UWT,149.0,0,0.0,2359,92,Sprint of small group
2020-10-03,11.0,race/giro-d-italia/2020/stage-1,Giro d'Italia | Stage 1 (ITT),IT,2.UWT,15.1,5,0.0,74,6,Time Trial
2020-09-27,,race/world-championship/2020/result,World Championships ME - Road Race,IT,WC,258.2,0,0.0,4662,208,12 km solo
2020-09-25,24.0,race/world-championship-itt/2020/result,World Championships ME - ITT,IT,WC,31.7,10,0.0,384,28,Time Trial
2020-09-14,9.0,race/tirreno-adriatico/2020/stage-8,Tirreno-Adriatico | Stage 8 (ITT),IT,2.UWT,10.1,2,0.0,12,0,Time Trial
2020-09-13,87.0,race/tirreno-adriatico/2020/stage-7,Tirreno-Adriatico | Stage 7,IT,2.UWT,181.0,0,0.0,2736,175,0.5 km solo
2020-09-12,95.0,race/tirreno-adriatico/2020/stage-6,Tirreno-Adriatico | Stage 6,IT,2.UWT,171.0,0,0.0,1480,30,Sprint of large group
2020-09-11,59.0,race/tirreno-adriatico/2020/stage-5,Tirreno-Adriatico | Stage 5,IT,2.UWT,202.0,0,0.0,4429,315,4.4 km solo
2020-09-10,71.0,race/tirreno-adriatico/2020/stage-4,Tirreno-Adriatico | Stage 4,IT,2.UWT,194.0,0,0.0,3285,175,Sprint à deux
2020-09-09,97.0,race/tirreno-adriatico/2020/stage-3,Tirreno-Adriatico | Stage 3,IT,2.UWT,217.0,0,0.0,3108,142,Sprint à deux
2020-09-08,49.0,race/tirreno-adriatico/2020/stage-2,Tirreno-Adriatico | Stage 2,IT,2.UWT,201.0,0,0.0,1492,25,Sprint of large group
2020-09-07,161.0,race/tirreno-adriatico/2020/stage-1,Tirreno-Adriatico | Stage 1,IT,2.UWT,133.0,0,0.0,948,21,Sprint of large group
2020-08-01,,race/strade-bianche/2020/result,Strade Bianche,IT,1.UWT,184.0,0,0.0,3073,159,12.5 km solo
2020-03-13,,race/paris-nice/2020/stage-6,Paris - Nice | Stage 6,FR,2.UWT,161.5,0,0.0,2895,145,12.8 km solo
2020-03-12,13.0,race/paris-nice/2020/stage-5,Paris - Nice | Stage 5,FR,2.UWT,227.0,0,0.0,2681,62,Sprint of large group
2020-03-11,13.0,race/paris-nice/2020/stage-4,Paris - Nice | Stage 4 (ITT),FR,2.UWT,15.1,0,0.0,225,19,Time Trial
2020-03-10,88.0,race/paris-nice/2020/stage-3,Paris - Nice | Stage 3,FR,2.UWT,212.5,0,0.0,1787,17,Sprint of large group
2020-03-09,71.0,race/paris-nice/2020/stage-2,Paris - Nice | Stage 2,FR,2.UWT,166.5,0,0.0,1173,19,Sprint of 17 riders
2020-03-08,99.0,race/paris-nice/2020/stage-1,Paris - Nice | Stage 1,FR,2.UWT,154.0,0,0.0,1501,58,Sprint of 25 riders
2021-09-26,,race/world-championship/2021/result,World Championships ME - Road Race,BE,WC,268.3,0,0.0,2250,54,17.4 km solo
2021-09-19,15.0,race/world-championship-itt/2021/result,World Championships ME - ITT,BE,WC,43.3,10,15.0,34,0,Time Trial
2021-09-05,34.0,race/vuelta-a-espana/2021/stage-21,La Vuelta ciclista a España | Stage 21 (ITT),ES,2.UWT,33.8,0,0.0,641,56,Time Trial
2021-09-04,110.0,race/vuelta-a-espana/2021/stage-20,La Vuelta ciclista a España | Stage 20,ES,2.UWT,202.2,0,0.0,4214,251,1.7 km solo
2021-09-03,23.0,race/vuelta-a-espana/2021/stage-19,La Vuelta ciclista a España | Stage 19,ES,2.UWT,191.2,0,0.0,3540,98,Sprint of small group
2021-09-02,81.0,race/vuelta-a-espana/2021/stage-18,La Vuelta ciclista a España | Stage 18,ES,2.UWT,162.6,0,0.0,4951,509,2.7 km solo
2021-09-01,74.0,race/vuelta-a-espana/2021/stage-17,La Vuelta ciclista a España | Stage 17,ES,2.UWT,185.8,0,0.0,4519,366,7.5 km solo
2021-08-31,19.0,race/vuelta-a-espana/2021/stage-16,La Vuelta ciclista a España | Stage 16,ES,2.UWT,180.0,0,0.0,2279,81,Sprint of large group
2021-08-29,148.0,race/vuelta-a-espana/2021/stage-15,La Vuelta ciclista a España | Stage 15,ES,2.UWT,197.5,0,0.0,3860,167,87.3 km solo
2021-08-28,10.0,race/vuelta-a-espana/2021/stage-14,La Vuelta ciclista a España | Stage 14,ES,2.UWT,165.7,6,0.0,3448,288,6 km solo
2021-08-27,79.0,race/vuelta-a-espana/2021/stage-13,La Vuelta ciclista a España | Stage 13,ES,2.UWT,203.7,0,0.0,1645,22,Sprint of small group
2021-08-26,114.0,race/vuelta-a-espana/2021/stage-12,La Vuelta ciclista a España | Stage 12,ES,2.UWT,175.0,0,0.0,2018,107,Sprint of large group
2021-08-25,104.0,race/vuelta-a-espana/2021/stage-11,La Vuelta ciclista a España | Stage 11,ES,2.UWT,133.6,0,0.0,2647,155,Sprint à deux
2021-08-24,104.0,race/vuelta-a-espana/2021/stage-10,La Vuelta ciclista a España | Stage 10,ES,2.UWT,189.0,0,0.0,2390,134,19 km solo
2021-08-22,71.0,race/vuelta-a-espana/2021/stage-9,La Vuelta ciclista a España | Stage 9,ES,2.UWT,188.0,0,0.0,4725,348,71.1 km solo
2021-08-21,25.0,race/vuelta-a-espana/2021/stage-8,La Vuelta ciclista a España | Stage 8,ES,2.UWT,173.7,0,0.0,923,23,Sprint of large group
2021-08-20,107.0,race/vuelta-a-espana/2021/stage-7,La Vuelta ciclista a España | Stage 7,ES,2.UWT,152.0,0,0.0,3744,272,3.2 km solo
2021-08-19,175.0,race/vuelta-a-espana/2021/stage-6,La Vuelta ciclista a España | Stage 6,ES,2.UWT,158.3,0,0.0,902,50,0.77 km solo
2021-08-18,146.0,race/vuelta-a-espana/2021/stage-5,La Vuelta ciclista a España | Stage 5,ES,2.UWT,184.4,0,0.0,640,2,Sprint of large group
2021-08-17,178.0,race/vuelta-a-espana/2021/stage-4,La Vuelta ciclista a España | Stage 4,ES,2.UWT,163.9,0,0.0,1534,23,Sprint of large group
2021-08-16,137.0,race/vuelta-a-espana/2021/stage-3,La Vuelta ciclista a España | Stage 3,ES,2.UWT,202.8,0,0.0,2787,232,2.8 km solo
2021-08-15,85.0,race/vuelta-a-espana/2021/stage-2,La Vuelta ciclista a España | Stage 2,ES,2.UWT,166.7,0,0.0,1049,10,Sprint of large group
2021-08-14,3.0,race/vuelta-a-espana/2021/stage-1,La Vuelta ciclista a España | Stage 1 (ITT),ES,2.UWT,7.1,35,20.0,87,9,Time Trial
2021-07-24,67.0,race/olympic-games/2021/result,Olympic Games Road Race,JP,Olympics,234.0,15,0.0,4582,229,5.7 km solo
2021-05-30,8.0,race/giro-d-italia/2021/stage-21,Giro d'Italia | Stage 21 (ITT),IT,2.UWT,30.3,10,0.0,24,0,Time Trial
2021-05-29,64.0,race/giro-d-italia/2021/stage-20,Giro d'Italia | Stage 20,IT,2.UWT,164.0,0,0.0,3867,305,2 km solo
2021-05-28,42.0,race/giro-d-italia/2021/stage-19,Giro d'Italia | Stage 19,IT,2.UWT,166.0,0,0.0,2811,292,5.5 km solo
2021-05-27,32.0,race/giro-d-italia/2021/stage-18,Giro d'Italia | Stage 18,IT,2.UWT,231.0,0,0.0,1398,74,6.5 km solo
2021-05-26,125.0,race/giro-d-italia/2021/stage-17,Giro d'Italia | Stage 17,IT,2.UWT,193.0,0,0.0,3703,408,10 km solo
2021-05-24,95.0,race/giro-d-italia/2021/stage-16,Giro d'Italia | Stage 16,IT,2.UWT,153.0,0,0.0,3942,295,21 km solo
2021-05-23,31.0,race/giro-d-italia/2021/stage-15,Giro d'Italia | Stage 15,IT,2.UWT,147.0,0,0.0,1682,106,Sprint à deux
2021-05-22,2.0,race/giro-d-italia/2021/stage-14,Giro d'Italia | Stage 14,IT,2.UWT,205.0,50,40.0,3580,341,2.3 km solo
2021-05-21,21.0,race/giro-d-italia/2021/stage-13,Giro d'Italia | Stage 13,IT,2.UWT,198.0,0,0.0,199,0,Sprint of large group
2021-05-20,114.0,race/giro-d-italia/2021/stage-12,Giro d'Italia | Stage 12,IT,2.UWT,212.0,0,0.0,4433,223,Sprint à deux
2021-05-19,114.0,race/giro-d-italia/2021/stage-11,Giro d'Italia | Stage 11,IT,2.UWT,162.0,0,0.0,2364,174,Sprint à deux
2021-05-17,126.0,race/giro-d-italia/2021/stage-10,Giro d'Italia | Stage 10,IT,2.UWT,139.0,0,0.0,1460,60,Sprint of large group
2021-05-16,89.0,race/giro-d-italia/2021/stage-9,Giro d'Italia | Stage 9,IT,2.UWT,158.0,0,0.0,3503,196,0.2 km solo
2021-05-15,144.0,race/giro-d-italia/2021/stage-8,Giro d'Italia | Stage 8,IT,2.UWT,170.0,0,0.0,3085,133,2.2 km solo
2021-05-14,149.0,race/giro-d-italia/2021/stage-7,Giro d'Italia | Stage 7,IT,2.UWT,181.0,0,0.0,1725,37,Sprint of large group
2021-05-13,162.0,race/giro-d-italia/2021/stage-6,Giro d'Italia | Stage 6,IT,2.UWT,160.0,0,0.0,3595,221,3.3 km solo
2021-05-12,174.0,race/giro-d-italia/2021/stage-5,Giro d'Italia | Stage 5,IT,2.UWT,177.0,0,0.0,363,0,Sprint of large group
2021-05-11,5.0,race/giro-d-italia/2021/stage-4,Giro d'Italia | Stage 4,IT,2.UWT,187.0,18,4.0,3138,252,2.5 km solo
2021-05-10,122.0,race/giro-d-italia/2021/stage-3,Giro d'Italia | Stage 3,IT,2.UWT,190.0,0,0.0,1870,103,8.6 km solo
2021-05-09,108.0,race/giro-d-italia/2021/stage-2,Giro d'Italia | Stage 2,IT,2.UWT,179.0,0,0.0,707,9,Sprint of large group
2021-05-08,23.0,race/giro-d-italia/2021/stage-1,Giro d'Italia | Stage 1 (ITT),IT,2.UWT,8.6,0,0.0,48,1,Time Trial
2021-05-02,19.0,race/tour-de-romandie/2021/stage-5,Tour de Romandie | Stage 5 (ITT),CH,2.UWT,16.19,0,0.0,338,48,Time Trial
2021-05-01,72.0,race/tour-de-romandie/2021/stage-4,Tour de Romandie | Stage 4,CH,2.UWT,161.3,0,0.0,4269,415,Sprint à deux
2021-04-30,120.0,race/tour-de-romandie/2021/stage-3,Tour de Romandie | Stage 3,CH,2.UWT,168.7,0,0.0,1974,111,10.3 km solo
2021-04-29,75.0,race/tour-de-romandie/2021/stage-2,Tour de Romandie | Stage 2,CH,2.UWT,165.7,0,0.0,3305,180,Sprint of large group
2021-04-28,45.0,race/tour-de-romandie/2021/stage-1,Tour de Romandie | Stage 1,CH,2.UWT,168.1,0,0.0,1981,94,Sprint of large group
2021-04-27,6.0,race/tour-de-romandie/2021/prologue,Tour de Romandie | Prologue,CH,2.UWT,4.05,7,0.0,82,12,Time Trial
2021-04-21,56.0,race/la-fleche-wallone/2021/result,La Flèche Wallonne,BE,1.UWT,193.6,5,2.0,2981,158,Sprint à deux
2021-04-18,47.0,race/amstel-gold-race/2021/result,Amstel Gold Race,NL,1.UWT,218.6,5,10.0,2893,81,Sprint of small group
2021-03-20,135.0,race/milano-sanremo/2021/result,Milano-Sanremo,IT,1.UWT,299.0,5,0.0,2020,59,Sprint à deux
2021-03-16,14.0,race/tirreno-adriatico/2021/stage-7,Tirreno-Adriatico | Stage 7 (ITT),IT,2.UWT,10.1,0,0.0,11,0,Time Trial
2021-03-15,146.0,race/tirreno-adriatico/2021/stage-6,Tirreno-Adriatico | Stage 6,IT,2.UWT,169.0,0,0.0,1628,57,Sprint of small group
2021-03-14,117.0,race/tirreno-adriatico/2021/stage-5,Tirreno-Adriatico | Stage 5,IT,2.UWT,205.0,0,0.0,2639,181,52 km solo
2021-03-13,147.0,race/tirreno-adriatico/2021/stage-4,Tirreno-Adriatico | Stage 4,IT,2.UWT,148.0,0,0.0,3023,244,5 km solo
2021-03-12,118.0,race/tirreno-adriatico/2021/stage-3,Tirreno-Adriatico | Stage 3,IT,2.UWT,219.0,0,0.0,3001,69,Sprint of large group
2021-03-11,129.0,race/tirreno-adriatico/2021/stage-2,Tirreno-Adriatico | Stage 2,IT,2.UWT,202.0,0,0.0,2372,126,Sprint of large group
2021-03-10,87.0,race/tirreno-adriatico/2021/stage-1,Tirreno-Adriatico | Stage 1,IT,2.UWT,156.0,0,0.0,1032,24,Sprint of large group
2021-03-06,83.0,race/strade-bianche/2021/result,Strade Bianche,IT,1.UWT,184.0,5,0.0,3072,159,0.5 km solo
2022-09-25,12.0,race/world-championship/2022/result,World Championships ME - Road Race,AU,WC,266.9,60,70.0,4167,160,25.8 km solo
2022-09-11,36.0,race/gp-montreal/2022/result,Grand Prix Cycliste de Montréal,CA,1.UWT,221.4,5,10.0,4124,182,Sprint of small group
2022-09-09,16.0,race/gp-quebec/2022/result,Grand Prix Cycliste de Québec,CA,1.UWT,201.6,20,30.0,2508,60,2.1 km solo
2022-08-28,14.0,race/bretagne-classic/2022/result,Bretagne Classic - Ouest-France,FR,1.UWT,254.8,26,32.0,3116,95,Sprint of small group
2022-08-21,47.0,race/cyclassics-hamburg/2022/result,BEMER Cyclassics,DE,1.UWT,204.7,5,8.0,892,30,Sprint of small group
2022-07-24,120.0,race/tour-de-france/2022/stage-21,Tour de France | Stage 21,FR,2.UWT,115.6,0,0.0,748,13,Sprint of large group
2022-07-23,10.0,race/tour-de-france/2022/stage-20,Tour de France | Stage 20 (ITT),FR,2.UWT,40.7,10,0.0,434,39,Time Trial
2022-07-22,95.0,race/tour-de-france/2022/stage-19,Tour de France | Stage 19,FR,2.UWT,188.3,0,0.0,1316,35,0.4 km solo
2022-07-21,123.0,race/tour-de-france/2022/stage-18,Tour de France | Stage 18,FR,2.UWT,143.2,0,0.0,4036,408,3.6 km solo
2022-07-20,77.0,race/tour-de-france/2022/stage-17,Tour de France | Stage 17,FR,2.UWT,129.7,0,0.0,3364,324,Sprint à deux
2022-07-19,133.0,race/tour-de-france/2022/stage-16,Tour de France | Stage 16,FR,2.UWT,178.5,0,0.0,3418,204,39 km solo
2022-07-17,83.0,race/tour-de-france/2022/stage-15,Tour de France | Stage 15,FR,2.UWT,202.5,0,0.0,2416,64,Sprint of large group
2022-07-16,111.0,race/tour-de-france/2022/stage-14,Tour de France | Stage 14,FR,2.UWT,192.5,0,0.0,3441,170,1.9 km solo
2022-07-15,76.0,race/tour-de-france/2022/stage-13,Tour de France | Stage 13,FR,2.UWT,192.6,0,0.0,2109,78,Sprint of small group
2022-07-14,95.0,race/tour-de-france/2022/stage-12,Tour de France | Stage 12,FR,2.UWT,165.1,0,0.0,4660,389,11 km solo
2022-07-13,89.0,race/tour-de-france/2022/stage-11,Tour de France | Stage 11,FR,2.UWT,151.7,0,0.0,4070,400,3.9 km solo
2022-07-12,70.0,race/tour-de-france/2022/stage-10,Tour de France | Stage 10,FR,2.UWT,148.1,0,0.0,2733,143,Sprint of small group
2022-07-10,61.0,race/tour-de-france/2022/stage-9,Tour de France | Stage 9,FR,2.UWT,192.9,0,0.0,3743,223,60.5 km solo
2022-07-09,83.0,race/tour-de-france/2022/stage-8,Tour de France | Stage 8,FR,2.UWT,186.3,0,0.0,2556,87,Sprint of small group
2022-07-08,71.0,race/tour-de-france/2022/stage-7,Tour de France | Stage 7,FR,2.UWT,176.3,0,0.0,2526,192,Sprint à deux
2022-07-07,121.0,race/tour-de-france/2022/stage-6,Tour de France | Stage 6,FR,2.UWT,219.9,0,0.0,2477,85,Sprint of small group
2022-07-06,131.0,race/tour-de-france/2022/stage-5,Tour de France | Stage 5,FR,2.UWT,157.0,0,0.0,601,1,Sprint of small group
2022-07-05,156.0,race/tour-de-france/2022/stage-4,Tour de France | Stage 4,FR,2.UWT,171.5,0,0.0,1785,63,11.6 km solo
2022-07-03,154.0,race/tour-de-france/2022/stage-3,Tour de France | Stage 3,FR,2.UWT,182.0,0,0.0,1280,16,Sprint of large group
